省,市,区,全名,别名,性质,等级
青海省,西宁市,城中区,青海省公安消防总队医院,青海消防医院,公立/综合医院,二级甲等
青海省,西宁市,城中区,青海兴华医院,青海兴华医院,民营/综合医院,二级甲等
青海省,西宁市,城中区,青海省西宁市口腔医院,青海省西宁市口腔医院,公立/专科医院,未知
青海省,西宁市,城中区,西宁市妇幼保健中心,西宁市妇幼保健中心,公立/专科医院,二级甲等
青海省,西宁市,城中区,西宁市中医院,西宁市中医院,公立/综合医院,未知
青海省,西宁市,城中区,西宁市商业局职工医院,西宁市商业局职工医院,公立/综合医院,未知
青海省,西宁市,城中区,青海省石油管理局西宁慢性病医院,青海省石油管理局西宁慢性病医院,公立/综合医院,二级乙等
青海省,西宁市,城中区,青海武警总队医院,青海武警总队医院,公立/综合医院,二级甲等
青海省,西宁市,城中区,西宁市第一人民医院,西宁市第一人民医院,公立/综合医院,三级乙等
青海省,西宁市,城中区,青海省藏医院,青海省藏医院,公立/综合医院,三级甲等　　
青海省,西宁市,城中区,青海红十字医院青海省监狱管理局中心医院,青海红十字医院青海省监狱管理局中心医院,公立/综合医院,三级甲等　　
青海省,西宁市,城中区,青海省中医院青海省中西医结合医院,青海省中医院,公立/综合医院,三级甲等　　
青海省,西宁市,城中区,青海省第三人民医院,青海省精神卫生防治院,公立/综合医院,三级甲等　　
青海省,西宁市,城中区,青海石油勘探局西宁慢性病医院,青海石油勘探局西宁慢性病医院,公立/综合医院,二级甲等
青海省,西宁市,城中区,青海华山医院,青海省华山医院,民营/综合医院,二级甲等
青海省,西宁市,城中区,西宁恒生骨伤专科医院,恒生骨科医院,民营/专科医院,二级甲等
青海省,西宁市,城中区,青海武警总队医院,青海爱民医院,公立/门诊,未知
青海省,西宁市,城中区,青海仁济医院,青海仁济医院,个体户/综合医院,二级甲等
