省,市,区,全名,别名,性质,等级
新疆,喀什,塔什库尔干塔吉克县,新疆塔什库尔干县人民医院,新疆塔什库尔干县人民医院,公立/综合医院,一级甲等
新疆,喀什,塔什库尔干塔吉克县,塔什库尔干县人民医院,塔什库尔干县人民医院,公立/综合医院,一级甲等
