省,市,区,全名,别名,性质,等级
江西省,赣州市,寻乌县,寻乌县中医院,寻乌县中医院,公立/综合医院,未知
江西省,赣州市,寻乌县,寻乌县人民医院,寻乌县人民医院,公立/综合医院,二级甲等
