省,市,区,全名,别名,性质,等级
辽宁省,本溪市,溪湖区,本钢歪头山医院,本钢歪头山医院,公立/综合医院,一级甲等
辽宁省,本溪市,溪湖区,本溪歪头山铁矿职工医院,本溪歪头山铁矿职工医院,公立/综合医院,二级甲等
辽宁省,本溪市,溪湖区,本溪市第五医院,本溪市第五医院,公立/综合医院,二级甲等
辽宁省,本溪市,溪湖区,本溪市康宁医院,本溪市康宁医院,公立/综合医院,二级甲等
辽宁省,本溪市,溪湖区,本溪市溪湖区石桥子医院,本溪市溪湖区石桥子医院,公立/综合医院,二级甲等
辽宁省,本溪市,溪湖区,本溪市溪湖区中医院,本溪市溪湖区中医院,公立/综合医院,二级甲等
辽宁省,本溪市,溪湖区,本溪市溪湖区医院,本溪市溪湖区医院,公立/综合医院,二级甲等
辽宁省,本溪市,溪湖区,本溪市精神病医院,本溪市精神病医院,公立/综合医院,二级甲等
辽宁省,本溪市,溪湖区,本溪市金山医院竖井分院,本溪市金山医院竖井分院,公立/综合医院,一级甲等
