省,市,区,全名,别名,性质,等级
湖北省,襄樊市,枣阳市,枣阳市中医院,枣阳市中医院,公立/综合医院,未知
湖北省,襄樊市,枣阳市,枣阳市第三人民医院,枣阳市第三人民医院,公立/综合医院,未知
湖北省,襄樊市,枣阳市,枣阳市交通医院,枣阳市交通医院,公立/综合医院,未知
湖北省,襄樊市,枣阳市,枣阳市妇幼保健院,枣阳市妇幼保健院,公立/综合医院,未知
湖北省,襄樊市,枣阳市,枣阳市第二人民医院,枣阳市第二人民医院,公立/综合医院,未知
湖北省,襄樊市,枣阳市,枣阳市第一人民医院,枣阳市第一人民医院,公立/综合医院,二级甲等
