省,市,区,全名,别名,性质,等级
四川省,阿坝州,九寨沟县,九寨沟县中藏医院,九寨沟县中藏医院,公立/综合医院,二级乙等
四川省,阿坝州,九寨沟县,九寨沟县人民医院,九寨沟县人民医院,公立/综合医院,二级甲等
四川省,阿坝州,九寨沟县,九寨沟县中医院,九寨沟县中医院,公立/综合医院,未知
