省,市,区,全名,别名,性质,等级
广东省,惠州市,惠东,惠东县联合医院,惠东县联合医院,公立/综合医院,未知
广东省,惠州市,惠东,惠州市756卫生所,惠州市756卫生所,民营/综合医院,未知
广东省,惠州市,惠东,惠东县妇幼保健院,惠东县妇幼保健院,公立/综合医院,一级甲等
广东省,惠州市,惠东,惠东县稔山医院,惠东县稔山医院,公立/综合医院,一级甲等
广东省,惠州市,惠东,惠东县人民医院,惠东县人民医院,公立/综合医院,二级甲等
广东省,惠州市,惠东,惠州市中心人民医院,惠州市中心人民医院,公立/综合医院,三级甲等　　
广东省,惠州市,惠东,白花医院,白花医院,公立/综合医院,一级甲等
广东省,惠州市,惠东,惠东第二人民医院,惠东第二人民医院,公立/综合医院,二级乙等
广东省,惠州市,惠东,惠东县中医院,惠东中医院,公立/综合医院,二级甲等
