省,市,区,全名,别名,性质,等级
山西省,晋中市,灵石县,灵石县城关镇医院,灵石县城关镇医院,公立/综合医院,未知
山西省,晋中市,灵石县,灵石县中医院,灵石县中医院,公立/综合医院,未知
山西省,晋中市,灵石县,灵石县商业医院,灵石县商业医院,公立/综合医院,未知
山西省,晋中市,灵石县,灵石县妇幼保健站,灵石县妇幼保健站,公立/综合医院,未知
山西省,晋中市,灵石县,灵石县人民医院,灵石县人民医院,公立/综合医院,二级乙等
山西省,晋中市,灵石县,灵石县妇幼保健院,灵石县妇幼保健院,公立/妇幼保健医院,未知
