省,市,区,全名,别名,性质,等级
山东省,济宁市,微山县,微山县夏镇卫生院城东分院,城东医院,民营/综合医院,民营医院
山东省,济宁市,微山县,微山城东医院,城东医院,其他/综合医院,未评级
山东省,济宁市,微山县,微山县宏济医院,微山县宏济医院,民营/综合医院,未知
山东省,济宁市,微山县,微山县妇幼保健院,微山县妇幼保健院,公立/综合医院,未知
山东省,济宁市,微山县,微山县中医院,微山县中医院,公立/综合医院,二级乙等
山东省,济宁市,微山县,微山县人民医院,微山县人民医院,公立/综合医院,二级甲等
山东省,济宁市,微山县,微山县结核病防治院,微山县结核病防治院,公立/综合医院,未知
