省,市,区,全名,别名,性质,等级
内蒙古,呼伦贝尔市,扎兰屯市,扎兰屯市医院,扎兰屯市医院,公立/综合医院,二级乙等
内蒙古,呼伦贝尔市,扎兰屯市,扎兰屯市结核医院,扎兰屯市结核医院,公立/综合医院,未知
内蒙古,呼伦贝尔市,扎兰屯市,扎兰屯市妇幼保健院,扎兰屯市妇幼保健院,公立/妇幼保健医院,未知
内蒙古,呼伦贝尔市,扎兰屯市,扎兰屯市人民医院,扎兰屯市医院,公立/综合医院,二级甲等
内蒙古,呼伦贝尔市,扎兰屯市,扎兰屯市第二医院,扎兰屯市第二医院,公立/综合医院,未知
内蒙古,呼伦贝尔市,扎兰屯市,扎兰屯市保健院,扎兰屯市保健院,公立/综合医院,二级甲等
内蒙古,呼伦贝尔市,扎兰屯市,扎兰屯市第三医院,扎兰屯市第三医院,公立/综合医院,二级甲等
内蒙古,呼伦贝尔市,扎兰屯市,扎兰屯市中蒙医院,扎兰屯中蒙医院,公立/综合医院,二级甲等
内蒙古,呼伦贝尔市,扎兰屯市,呼伦贝尔盟第二人民医院,呼伦贝尔盟第二人民医院,公立/综合医院,一级甲等
