省,市,区,全名,别名,性质,等级
福建省,龙岩市,连城县,连城县妇幼保健院,连城县妇幼保健院,公立/妇幼保健医院,一级甲等
福建省,龙岩市,连城县,连城县中医院,连城县中医院,公立/综合医院,未知
福建省,龙岩市,连城县,连城县第二医院,连城县第二医院,公立/综合医院,未知
福建省,龙岩市,连城县,连城县医院,连城县医院,公立/综合医院,未知
福建省,龙岩市,连城县,龙岩市一七五分院,龙岩市一七五分院,公立/综合医院,未知
