省,市,区,全名,别名,性质,等级
黑龙江省,哈尔滨市,阿城市,阿城市继电器厂职工医院,阿城市继电器厂职工医院,公立/综合医院,二级甲等
黑龙江省,哈尔滨市,阿城市,阿城市骨伤医院,阿城市骨伤医院,公立/综合医院,二级甲等
黑龙江省,哈尔滨市,阿城市,阿城市妇幼保健院,阿城市妇幼保健院,公立/综合医院,二级甲等
黑龙江省,哈尔滨市,阿城市,阿城市中医院,阿城市中医院,公立/综合医院,二级甲等
黑龙江省,哈尔滨市,阿城市,阿城市人民医院,阿城市人民医院,公立/综合医院,二级甲等
黑龙江省,哈尔滨市,阿城市,黑龙江涤纶厂职工医院,黑龙江涤纶厂职工医院,公立/综合医院,二级甲等
黑龙江省,哈尔滨市,阿城市,阿城市儿童医院,阿城市儿童医院,公立/专科医院,二级甲等
