省,市,区,全名,别名,性质,等级
湖南省,邵阳市,新邵县,新邵县妇幼保健站,新邵县妇幼保健站,公立/综合医院,未知
湖南省,邵阳市,新邵县,新邵县中医院,新邵县中医院,公立/综合医院,未知
湖南省,邵阳市,新邵县,新邵县人民医院,新邵县人民医院,公立/综合医院,未知
湖南省,邵阳市,新邵县,邵阳市正骨医院,邵阳市正骨医院,公立/综合医院,二级甲等
