省,市,区,全名,别名,性质,等级
江西省,九江市,星子县,星子县中医院,星子县中医院,公立/综合医院,二级乙等
江西省,九江市,星子县,星子县人民医院,星子县人民医院,公立/综合医院,二级甲等
