省,市,区,全名,别名,性质,等级
甘肃省,金昌市,永昌县,永昌县中医院,永昌县中医院,公立/综合医院,二级甲等
甘肃省,金昌市,永昌县,永昌县人民医院,永昌县人民医院,公立/综合医院,二级甲等
甘肃省,金昌市,永昌县,金昌市第一人民医院,金昌市第一人民医院,公立/综合医院,二级甲等
甘肃省,金昌市,永昌县,金昌监狱医院,金昌监狱医院,公立/综合医院,一级甲等
