省,市,区,全名,别名,性质,等级
河北省,保定市,涿州市,中铁建厂工程局医院,中铁建厂工程局医院,其他/综合医院,未知
河北省,保定市,涿州市,涿州市妇幼保健院,涿州市妇幼保健院,公立/综合医院,未知
河北省,保定市,涿州市,涿州市职工医院,涿州市职工医院,公立/综合医院,未知
河北省,保定市,涿州市,河北凌云工业集团职工医院,河北凌云工业集团职工医院,公立/综合医院,未知
河北省,保定市,涿州市,涿州市中医院,涿州市中医院,公立/综合医院,二级甲等
河北省,保定市,涿州市,保定市第二中心医院,保定市第二中心医院,公立/综合医院,二级甲等
河北省,保定市,涿州市,涿州市第二人民医院,涿州市第二人民医院,公立/综合医院,未知
河北省,保定市,涿州市,涿州市结核病医院,涿州市结核病医院,公立/综合医院,三级甲等　　
河北省,保定市,涿州市,涿州市第二中心医院,涿州市第二中心医院,公立/综合医院,未知
河北省,保定市,涿州市,涿州市医院,涿州市医院,公立/综合医院,二级乙等
