省,市,区,全名,别名,性质,等级
四川省,甘孜州,泸定县,泸定县妇幼保健院,泸定县妇幼保健院,公立/综合医院,未知
四川省,甘孜州,泸定县,泸定县中医院,泸定县中医院,公立/综合医院,二级乙等
四川省,甘孜州,泸定县,泸定县人民医院,泸定县人民医院,公立/综合医院,二级乙等
