省,市,区,全名,别名,性质,等级
四川省,阿坝州,黑水县,黑水县妇幼保健站,黑水县妇幼保健站,公立/综合医院,未知
四川省,阿坝州,黑水县,黑水县人民医院,黑水县人民医院,公立/综合医院,未知
