省,市,区,全名,别名,性质,等级
湖北省,咸宁市,嘉鱼县,嘉鱼县康泰医院,嘉鱼县康泰医院,民营/综合医院,未知
湖北省,咸宁市,嘉鱼县,嘉鱼县妇幼保健院,嘉鱼县妇幼保健院,公立/综合医院,未知
湖北省,咸宁市,嘉鱼县,嘉鱼县中医院,嘉鱼县中医院,公立/综合医院,二级甲等
湖北省,咸宁市,嘉鱼县,嘉鱼县人民医院,嘉鱼县人民医院,公立/综合医院,二级甲等
湖北省,咸宁市,嘉鱼县,嘉鱼棉纺织厂职工医院,嘉鱼棉纺织厂职工医院,公立/综合医院,未知
湖北省,咸宁市,嘉鱼县,嘉鱼县计划生育服务站,嘉鱼县计划生育服务站,公立/综合医院,一级甲等
