省,市,区,全名,别名,性质,等级
内蒙古,乌兰察布盟,商都县,商都县城关医院,商都县城关医院,公立/综合医院,未知
内蒙古,乌兰察布盟,商都县,商都县中医院,商都县中医院,公立/综合医院,未知
内蒙古,乌兰察布盟,商都县,商都县人民医院,商都县人民医院,公立/综合医院,未知
内蒙古,乌兰察布盟,商都县,商都县保健院,商都县保健院,公立/综合医院,未知
内蒙古,乌兰察布盟,商都县,商都县保健站,商都县保健站,公立/综合医院,未知
内蒙古,乌兰察布盟,商都县,商都县医院,商都县医院,公立/综合医院,二级乙等
