省,市,区,全名,别名,性质,等级
新疆,伊犁州,伊宁市,伊宁市人民医院,伊宁市人民医院,公立/综合医院,二级甲等
新疆,伊犁州,伊宁市,伊宁市妇幼保健院,伊宁市妇幼保健院,公立/妇幼保健医院,未知
新疆,伊犁州,伊宁市,新疆伊宁市痔瘘医院,新疆伊宁市痔瘘医院,公立/综合医院,未知
新疆,伊犁州,伊宁市,伊犁州民政医院,伊犁州民政医院,公立/综合医院,一级甲等
新疆,伊犁州,伊宁市,新疆伊宁市维吾尔族医院,新疆伊宁市维吾尔族医院,公立/综合医院,未知
新疆,伊犁州,伊宁市,伊宁市维吾尔医医院,伊宁市维吾尔医医院,公立/综合医院,未知
新疆,伊犁州,伊宁市,伊宁市第十一医院,伊宁市第十一医院,公立/综合医院,未知
新疆,伊犁州,伊宁市,康美医院,伊犁康美皮肤病医院,民营/专科医院,民营医院
新疆,伊犁州,伊宁市,新疆伊犁哈萨克自治州妇幼保健院,新疆伊犁哈萨克自治州妇幼保健院,公立/综合医院,一级甲等
