省,市,区,全名,别名,性质,等级
辽宁省,铁岭市,清河区,铁岭市清河区医院,铁岭市清河区医院,公立/综合医院,二级甲等
辽宁省,铁岭市,清河区,淮安生殖医院,淮安生殖男科医院,公立/综合医院,一级甲等
辽宁省,铁岭市,清河区,淮安生殖医院,淮安生殖男科医院,公立/综合医院,一级甲等
