省,市,区,全名,别名,性质,等级
新疆,乌鲁木齐市,新市区,乌鲁木齐市安宁医院,乌鲁木齐市安宁医院,公立/专科医院,二级甲等
新疆,乌鲁木齐市,新市区,新疆维吾尔自治区肿瘤医院,新疆医科大学附属肿瘤医院,公立/专科医院,三级甲等　　
新疆,乌鲁木齐市,新市区,中国人民解放军第四七四医院,空军乌鲁木齐医院,公立/综合医院,三级甲等　　
新疆,乌鲁木齐市,新市区,新疆医科大学第一附属医院,乌鲁木齐南湖医院协作医院（新疆医学院）,其他/综合医院,三级甲等　　
新疆,乌鲁木齐市,新市区,新疆医科大学第五附属医院,乌鲁木齐铁路局中心医院,公立/综合医院,三级甲等　　
新疆,乌鲁木齐市,新市区,乌鲁木齐市第1人民医院,乌鲁木齐县人民医院,公立/综合医院,二级甲等
新疆,乌鲁木齐市,新市区,新疆心脑血管病医院,武汉亚洲心脏病医院新疆医院,民营/专科医院,三级医院
新疆,乌鲁木齐市,新市区,乌鲁木齐百姓医院,乌鲁木齐百姓医院,合资/综合医院,未知
