省,市,区,全名,别名,性质,等级
云南省,怒江州,兰坪县,兰坪金顶万和医院,兰坪金顶万和医院,民营/综合医院,民营医院
云南省,怒江州,兰坪县,兰坪万和医院,兰坪万和医院,民营/综合医院,民营医院
云南省,怒江州,兰坪县,兰坪县妇幼保健院,兰坪县妇幼保健院,公立/综合医院,一级甲等
云南省,怒江州,兰坪县,兰坪县妇幼保健站,兰坪县妇幼保健站,公立/综合医院,一级甲等
云南省,怒江州,兰坪县,兰坪县人民医院,兰坪县人民医院,公立/综合医院,一级甲等
